일자,언론사,제목,senti_score,senti_label
20260420,아시아투데이,"“지역 농가 참여 확대 익산, 취약계층 먹거리 나눔 활발”",2,positive
20260420,대전일보,"공주시 옥룡동 복지봉사단, 주거환경 개선 봉사활동 전개 '구슬땀'",4,positive
20260420,부산일보,반려로봇 품질 인증 받는다 “소비자 안전 신뢰 강화”,3,positive
20260420,파이낸셜뉴스,"""다시 세상 밖으로""...경기도, 고립 은둔 청년 300명 모집 시작",1,positive
20260420,충청일보,"홍성군, 고독사 예방 '살림 프로젝트' 본격 추진",-1,negative
20260420,중부매일,"보령시, AI로 고독 고립 위기가구 안부 챙긴다",2,positive
20260420,경향신문,"나 죽으면 누가 주변에 알려주나  “1인 가구 부고, 여기서 대신 전해드릴게요”[서울25]",1,positive
20260420,홍성신문,"홍성군 홍성의료원, 고독사 예방 '살림' 추진",-1,negative
20260420,경기일보,"시흥시, 복지 사각지대 집중 발굴 고물가 위기 대응",0,neutral
20260420,인천일보,"유림1동 행복마을관리소, 복지 사각지대 메우는 거점 부상",7,positive
20260420,대구일보,문향만리) 업보-요양원의 노래 2 / 문성희,-5,negative
20260420,데일리안,"시흥시, 복지 사각지대 집중 발굴 취약계층 지원 강화",-3,negative
20260420,브릿지경제,[비바 2080] 치매 온 것 아닐까 걱정되나요? ‘치매 부르는 습관’과 ‘잘못된 생각’부터 바꿔보세요,-7,negative
20260420,뉴스핌,"[60초 노인정책] ""혼자 쓰러지면 누가 아나"" '응급안전안심서비스'가 지킨다",-1,negative
20260420,이투데이,[이투데이 말투데이] 군자엄여개석(君子嚴如介石)/표류노인,1,positive
20260420,경상일보,"태화동 지역사회보장협, 고독사 예방 안부 꾸러미 전달",1,positive
20260420,중도일보,"고창군, 농촌재능나눔 사업 추진",3,positive
20260420,중도일보,"파주시, ‘안부살핌 우편서비스 사업’ 본격 시행",-1,negative
20260420,국민일보,"65세 이상 진료비 절반 육박 통합돌봄,노인 의료비 절감 기대",-1,negative
20260419,한라일보,노형의용소방대 노인 돌봄 봉사활동 실시,0,neutral
20260419,브레이크뉴스,"전남도, 동절기 취약계층 3만 7천 가구 ‘맞춤형 온기’ 전달",2,positive
20260419,YTN,"영국 한인사회도 '고령화' 비상 ""단순 지원 넘어 맞춤형 정책 필요""",4,positive
20260419,광주매일신문,"전남광주특별시, 기초의회의 새로운 관점과 역할 / 김용민",-1,negative
20260419,강원도민일보,"밝은사회 국제클럽 한국본부 강릉클럽, 사천주민자치위원회와 합동 봉사",3,positive
20260419,아시아투데이,"[특별기고] '경제대국'의 그늘, 저소득 노인 문제: (1) 현실",2,positive
20260419,부산일보,"[나눔이 바꾸는 부산] 고립 가구의 단절된 삶, 돌봄으로 다시 잇는다",1,positive
20260419,매일신문,"구미시, 집배원이 찾고 살피는 '안부살핌소포' 시행",0,neutral
20260419,대구신문,"남구, '2026년 이웃살핌 확인조사'추진 고립가구 발굴 총력",2,positive
20260419,경남도민일보,"통영시 북신동자원봉사회, 홀몸노인 5가구에 밑반찬 나눔 봉사활동",2,positive
20260419,경남도민일보,"거제면지역사회보장협, 홀몸노인 저소득 아동 대상 밑반찬 전달",0,neutral
20260419,남도일보,"LH광주전남, 사랑의 빵 나눔 봉사활동",2,positive
20260419,경북일보,"구미시, 집배원이 살핀다 '안부살핌소포'로 복지 사각지대 공략",1,positive
20260419,동양일보,"보령시, 고독 고립 위기 중장년 '문 앞까지 찾아간다'",-1,negative
20260419,경북도민일보,구미시 ‘안부살핌소포’ 본격 시행,0,neutral
20260419,광남일보,"전남도, 취약계층 3만7000가구 겨울 지원",3,positive
20260419,홍성신문,노인을 위한 정책? 이동권 보장부터!,2,positive
20260419,대전일보,"음성군 대소읍 소재 코스메카코리아, 어려운 이웃을 위한 식료품 기탁",0,neutral
20260419,매일신문,"고려레미콘, 영주소방서와 손잡고 농촌마을 안전망 강화에 앞장",1,positive
20260419,대전일보,보령시 고독 고립 위기 중장년층에 전문 상담사 직접 찾아간다,-1,negative
20260419,금강일보,"보령시, 고독 고립 위기 중장년층에 전문 상담사 '직접 찾아간다'",-1,negative
20260419,한겨레,"부산, ‘3당 합당 업보’ 벗고 ‘민주세력 본산’ 명예 회복할까",-1,negative
20260419,헤럴드경제,"금천구, 저소득 중장년 1인가구 밑반찬 지원",5,positive
20260419,아시아경제,"금천구, 저소득 중장년 1인가구 반찬 바우처 '다함께 찬찬찬' 대상자 모집",5,positive
20260418,중도일보,"서산시, 제6기 지역사회보장계획 수립 착수, '미래 복지 청사진 그린다'",0,neutral
20260418,브레이크뉴스,미 트럼프 대통령의 막장 카드...열화 우라늄탄&전술핵 투하를경계한다!,0,neutral
20260418,뉴스핌,"전남도, 취약계층 3만 7000가구 겨울 지원...난방 안전망 강화",7,positive
20260418,파이낸셜뉴스,"전남도, 취약계층 안전한 겨울나기 챙겼다",2,positive
20260418,노컷뉴스,"전남도, 취약계층 3만7천여가구 안전한 겨울나기 지원",3,positive
20260418,파이낸셜뉴스,"""국민연금이랑 경비 월급 합치면 340만원...지하철도 공짠데 일들 다녀, 아내가 좋아해"" [은퇴자 X의 설계]",5,positive
20260418,중앙일보,“이번달도 적자” 파산 끝에서 향한 곳은 4050 생존 분투기,0,neutral
20260418,광남일보,"고흥군, 스마트 복지 안전 서비스 개선모델 사업 선정",5,positive
20260418,전북일보,"고창 해리농협, 가정의 달 앞두고 사랑을 버무리다",3,positive
20260417,새전북신문,"고창군 해리농협, “사랑의 물김치 봉사 활동”",6,positive
20260417,새전북신문,"익산시-전북사회복지공동모금회, 나눔의 가치 되새겨",7,positive
20260417,새전북신문,"고창군, 취약계층 주거환경 개선 위한 ‘농촌재능나눔 사업’ 추진",11,positive
20260417,중도일보,"계룡시 금암동, ‘프레시매니저’와 고독사 막는다",3,positive
20260417,당진시대,"[세상 사는 이야기] 김팽원 당진백세문화노인대학 학장 
 ""연명 아닌 자력갱생하는 삶으로""",-1,negative
20260417,데일리안,"정원오, 서울시 창의행정 발표 후 유사 정책 발표 '우연인가 표절인가'",-2,negative
20260417,아시아경제,"경산시, 탄소중립 교육 소외계층 나눔으로 지역사회 온기 확산",0,neutral
20260417,인천일보,"인천시고령사회대응센터, 노인맞춤돌봄 1차 정례회의 개최",2,positive
20260417,전자신문,"[에듀플러스] 복지 AI, 기술보다 중요한 건 현장 안착과 제도 설계 한국AI서비스학회 세미나 공동개최",0,neutral
20260417,브레이크뉴스,"국민의힘 류규하, “중구형 스마트시티 완성” AI 기반 24시간 안전망 약속",4,positive
20260417,부산일보,"부산진구 가야1동-부산진구종합재가노인지원서비스센터, 업무협약 체결",4,positive
20260417,부산일보,"서구 서대신1동 이웃사랑실천회, ‘손맛가득 영양듬뿍 밑반찬’ 지원",4,positive
20260417,브레이크뉴스,"안동시, ‘안부살핌 우편서비스’ 본격 시행 위기가구 조기 발굴 강화",-1,negative
20260417,대구일보,"[6.3지방선거 이것이 정책]류규하 ""중구형 스마트시티 완성"" '24시간 AI 안심망' 공약 제시",6,positive
20260417,경기일보,"양평읍 지역사회보장협의체, 홀몸 어르신 ‘행복나들이’로 안부 살펴",6,positive
20260417,KBS,"경상남도, ‘고독사 고립 위험군’ 조기발견 예방",1,positive
20260417,부산일보,"북구 만덕3동, ‘고독사 예방 캠페인’ 실시",3,positive
20260417,경북도민일보,‘안동시 안부살핌 우편서비스’ 본격 시행,1,positive
20260417,쿠키뉴스,"류규하 중구청장 예비후보, AI 데이터 기반 중구 혁신 공약",3,positive
20260417,부산일보,"부산진구 범천2동, 중장년 1인가구 여가활동 ‘호호락락’ 개강",1,positive
20260417,한겨레,‘고아원’의 그 아이는 왜 언제나 거짓말을 했을까요? [안녕 진화위㉖],2,positive
20260417,충청일보,"보령시, 고독 고립 위기 중장년층에 전문 상담사 '직접 찾아간다'",1,positive
20260417,대구일보,성주군 '안부 우편' 첫 배달 집배원이 고립 청년 중장년 150가구 문 두드린다,4,positive
20260417,경인일보,주택관리공단 하남풍산4단지 ‘노인 우울예방 프로그램’ 진행,-2,negative
20260417,스포츠서울,"원주시 태장1동새마을지도자협의회, 독거노인 ‘사랑의 집 고쳐주기’ 봉사",7,positive
20260417,한국일보,"내 집에서 편안한 노후? ""넓은 집 줄이고 노년 맞춤형으로 바꿔야""",0,neutral
20260417,노컷뉴스,"""아내를 살리려 내 삶을 포기했다"" 간병의 늪에 빠진 사람들[영상]",-6,negative
20260417,강원도민일보,"춘천시번영회, 취약계층에 온기 전달",1,positive
20260417,제민일보,"""고독사 문제 AI 서비스로 예방""",4,positive
20260417,브릿지경제,[액티브 시니어] 어르신 “도와줘” 하면 AI 스피커가 119에 출동 요청,3,positive
20260417,브릿지경제,"부산시, 고독사 막는다 ‘빅데이터 ICT 활용’ 1인 가구 돌봄 서비스 750가구로 확대",1,positive
20260416,매일경제,“4m 걷는데 5초이상 걸린다고?” 어버이날 용돈보다 먼저 챙겨야 할것[생활속 건강TALK],-1,negative
20260416,브레이크뉴스,"대전 대덕구, 가족센터와 손 잡고 고립 은둔 청년 ‘사회 복귀’ 돕는다 ",3,positive
20260416,중도일보,괴산 주변의 이웃과 함께하는 따뜻한 손길 이어져,-1,negative
20260416,중도일보,"태안군, '2026년 AI돌봄로봇 지원사업' 공모 선정",2,positive
20260416,중도일보,"단양 매포읍,불길에 무너진 집 하루 만에 철거 나선 '긴급 지원'",-9,negative
20260416,중도일보,"만족도 97% 달성 부산시, 1인 가구 돌봄 750가구로 확대",5,positive
20260416,중도일보,"정읍시, 사회적 고립가구 실태조사 본격화",2,positive
20260416,울산신문,울산 남구 신정1동 '안부 살핌'으로 위기 가구 발굴,-6,negative
20260416,광주매일신문,"담양 수북면 지사협, 취약계층 ‘반찬 나눔’",-2,negative
20260416,헤럴드경제,이필형 동대문구청장의 ‘빛나는 한수’?... ‘1인 가구의 날’ 제정 검토,1,positive
20260416,광주매일신문,LH광주전남본부 ‘사랑의 빵 나눔’ 봉사활동,6,positive
20260416,영남일보,"10년 넘게 1천명 치료했는데 취약계층 치아 치료 지원 사업예산 ‘제자리’, 급증 수요엔 태부족",-6,negative
20260416,한국경제,"""빅데이터로 고독사 방지"" 부산, 1인가구 돌봄 확대",1,positive
20260416,아시아투데이,AI 복지 시대인데 개인정보 책임 공백은 여전,-1,negative
20260416,브레이크뉴스,"이재영 예비후보 ""AI 스마트 기술로 증평을 대한민국 대표 생활중심형 스마트도시로""",0,neutral
20260416,중부매일,청주 봉명동 가스폭발사고 민 관 협력 피해 복구 '총력',-2,negative
20260416,경남도민일보,"경남도, 고독 고립 예방 '생애주기별' 추진",2,positive
20260416,동양일보,괴산군 감물면 협의체 사랑의 반찬 나눔 봉사,4,positive
20260416,동양일보,"단양군 매포읍, 민 관 협력 주택화재 피해가구 지원 나서",-7,negative
20260416,동양일보,"태안군, 고립가구에 AI 대화하는 돌봄 로봇 보급",-1,negative
20260416,매일신문,"""칼 잡은 중년 남성들"" 청송 공유주방에 웃음꽃",2,positive
20260416,부산일보,경남 고독사 위험자 생애주기별 관리 한다,1,positive
20260416,부산일보,"부산진구 범천1동, 고독사 위기 알림 대상 1인 가구 방문 실시",3,positive
20260416,영주시민신문,"고려레미콘, 농촌마을 소방시설 지원 '훈훈'",-3,negative
20260416,광남일보,"LH 광주전남본부, ‘사랑의 빵 만들기’ 봉사활동",6,positive
20260416,충북일보,'청주시 봉명동 상가 폭발사고' 주민 지원책 본격 추진,0,neutral
20260416,금강일보,고립 은둔 청년 일상회복 지원,0,neutral
20260416,브레이크뉴스,"거창군, 민 관 머리 맞댄 '통합돌봄' 실전 전략",0,neutral
20260416,전자신문,"유투메드텍, 헬스케어 지원 본격화",2,positive
20260416,부산일보,고독사 대응 빅데이터 기반 1인 가구 돌봄서비스 확대,0,neutral
20260416,경기일보,“인천 연수구 원도심 살릴 일꾼” 박현주 연수구의회 의장 ‘3선 도전’,0,neutral
20260416,충청타임즈,"단양군 매포읍, 주택화재 피해가구 지원부터 철거까지 신속 대응",-4,negative
20260416,노컷뉴스,경남 '고립 고독의 벽' 허문다 생애주기별 맞춤별 지원 강화,-2,negative
20260416,쿠키뉴스,"경남 고성군, 의료 요양 통합돌봄 서비스 본격 시행",-2,negative
20260416,노컷뉴스,"""예수 부활의 소망이 곳곳에 닿길"" 속초중앙교회 행복나눔봉사단 '사랑의 쌀 나눔'",6,positive
20260416,헤럴드경제,"부산시, ‘빅데이터 기반 1인가구 돌봄’ 확대",1,positive
20260416,충북일보,"단양군 매포읍, 화재 피해 주택 신속 철거",2,positive
